,2010_122,2010_60,2010_80,2010_70,2010_11,2010_30,2010_200,2010_160,2010_150,2010_130,2010_20,2010_62,2010_153,2010_12,2010_10,2010_152,2010_170,2010_50,2010_120,2010_220,2010_71,2010_151,2010_61,2010_40,2010_110,2010_210,2010_202,2010_140
22,0.0,0.0,0.0,0.0,0.0,0.0,2696802.1490273075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.9219403837288,0.0
23,0.0,0.0,0.0,0.0,1329.6705542093084,429243.808640568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40547.969031717206,0.0,300073.907025918,29012112.59073783,0.0,0.0,0.0,0.0,0.0,300115.5591433353,0.0,0.0,0.0,0.0
24,0.0,25078697.571070876,0.0,0.0,13224597.495110348,149124990.2388602,170.94629592911065,1610736083.634818,0.0,11675963.633881023,0.0,1251021667.6701305,0.0,0.0,7512522.440947773,0.0,24102965.40965017,7025245852.854523,94029145.51831704,0.0,0.0,0.0,60593.08401566479,118057969.63396329,97116736.70146805,0.0,0.0,0.0
25,63162.365105825585,58730049.27280664,0.0,0.0,35994968.693169534,626807862.6123396,56076.826209968676,479911005.7337463,16179.960183195533,5055476.5436795,29574.033535188864,2010900739.1633523,0.0,48210.352834348676,36589959.8952623,0.0,14954847.393011594,22264376725.576096,10523533.605871988,0.0,0.0,0.0,5625167.2929020105,130455202.64069462,64839238.02308907,0.0,0.0,0.0
26,844467.4224500653,17409.46968795052,0.0,0.0,162590.59937796195,3465961.3885588497,37.07400473631607,0.0,0.0,901752.3252035492,81389.11776808117,3594181.021152071,0.0,0.0,1975814.4854673638,0.0,26797.91293344271,2669.6141121840283,9049438.710033216,0.0,0.0,0.0,0.0,4033393.0786774466,161764.74400382076,0.0,0.0,0.0
27,10419.876745403719,7168802.889377748,0.0,0.0,0.0,188642.40183953734,37.79919049502074,369853.09905899875,0.0,0.0,0.0,1338328487.2148314,0.0,0.0,2929.727284406286,0.0,0.0,249307575.26046824,4072992.7313560457,0.0,0.0,0.0,0.0,3089200.3153096144,44867370.467087194,0.0,0.0,0.0
28,0.0,2865277.3024589303,0.0,0.0,0.0,11298.760743565539,0.0,60273.90498191793,0.0,0.0,0.0,34132675.45535736,0.0,0.0,11964.471089212693,0.0,0.0,1380306.8510655889,1187138.3945952968,0.0,0.0,0.0,128098.14913836683,47082.99842820458,0.0,0.0,0.0,0.0
29,507689.09258362994,667773.3939168135,0.0,110221.09331806483,2271305.5708378875,1554989.5593302227,5084564.556781,0.0,660546.2756515711,125.00870086072533,9893.815603512008,0.0,5394393.707965656,1108.2180029330634,3620017.8622953007,0.0,0.0,0.0,15367604.591991978,0.0,0.0,0.0,0.0,1809429.6521107573,39051.76479035417,0.0,0.0,0.0
30,6214.166582753642,2964080.199599361,0.0,0.0,8170417.449396972,487830.83430728945,25128438.40814244,0.0,8355448.908075302,0.0,156518.62117887492,18285693.681501694,33013.099929472526,0.0,239412.86722058276,0.0,22875.450998065397,0.0,16514565.062653402,0.0,0.0,0.0,0.0,29664.322034254492,0.0,0.0,269918.34111483715,0.0
31,0.0,0.0,0.0,0.0,317102.2177589681,3236.510928292535,40541249.098440066,0.0,1560104.3603217471,47645.77243150058,262111.26314399223,0.0,1003.567870120274,0.0,20716.804952789596,14855.875478254098,10321.633346956598,1117588.8563186633,3854714.975238884,0.0,0.0,178.9676697246335,0.0,7121.503387290799,0.0,0.0,56885.988055311915,0.0
32,51366.68641153748,36438959.949679494,0.0,963635.0464404107,20924178.994322337,2875730.8914413285,17091875.886787992,0.0,512540.85993607214,7357.957794871915,67845.86078794306,0.0,5069922.176193722,5234.865789684728,24254196.188547846,0.0,29459.899117999423,3278239.4980532276,6621493.943879531,0.0,0.0,0.0,0.0,895931.5022938671,63743.66711078415,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,415.049503382041,0.0,6514088.308846391,0.0,818469.7237805978,3457.7401121762155,0.0,0.0,246.96417653071956,0.0,0.0,5468.6110939619975,2516.2563519409723,0.0,1621781.323972419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.677251978348,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,1060903.8321378133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,1509153.6617703827,8210117.322401739,0.0,0.0,54100.12617576992,6667824.991018908,72.4118109637828,0.0,0.0,1717886.821749898,0.0,62350350.78233703,0.0,0.0,786769.5627066001,0.0,0.0,0.0,44907523.74900584,0.0,0.0,0.0,0.0,410114.88021446974,1621253.2047111762,0.0,0.0,0.0
36,145279.37270790158,21548819.034446124,0.0,0.0,2180463.5163504165,1691646.8083156636,51783.08286295305,3684.7180849270835,1342.8628996012974,2387566.053788917,5943.14273192226,50931972.362722024,0.0,2655.936529902223,3677358.0143736964,0.0,274419.1136773241,3115235.5099992263,15719563.92534395,0.0,0.0,0.0,1277264.2966621988,1158686.577390133,143861.11708166008,0.0,0.0,0.0
37,34919.03190012852,369457.3270678942,0.0,0.0,2422670.711809619,151214.48281829426,1377.8787341680895,0.0,1048.3855856904659,12898122.842658218,3495.192514023437,753163.6968765256,0.0,0.0,4921766.2821835885,0.0,0.0,0.0,48817196.46723731,0.0,0.0,0.0,1493.8452309874133,671151.5698505476,7450967.878068116,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,11500.737380011913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15795.19750621962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1136646.9731873618,80129235.15582749,0.0,0.0,3262655.9298655284,58406083.69258969,1239566.849411475,0.0,223216.6906547418,22993296.05346089,9568.340458130906,474954769.8537029,734.6094131736594,10046.374621051917,20359809.23002085,0.0,0.0,0.0,4095104242.5252,0.0,0.0,0.0,2598.4819229722225,21182979.02538003,15237515.463795332,0.0,33258.89077360521,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,37.64054426625193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.17489795172045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2502.9369627617434,583.3488183034639
41,12015047.148229502,11668792.757131333,0.0,0.0,335259.0509929767,115346934.67109714,169.97461565184946,0.0,151.0700976535494,9279.703845295142,103382.20561992926,572983230.874731,0.0,0.0,17249479.983980484,0.0,79282.00528668742,23602886.691274274,55480281.82514427,0.0,0.0,0.0,0.0,55152797.996748626,18540.255938838804,0.0,0.0,0.0
42,291738.9663746061,4328692.098513145,0.0,0.0,7781448.47124857,224998672.7895211,769.743470774402,306900.02450450987,0.0,89371.79399269116,187.86184286428195,358523402.10931516,0.0,0.0,18167560.47748619,0.0,59758305.62425766,191715088.96235976,7744350.3304474475,0.0,0.0,0.0,0.0,164475733.60280338,9651171.118486261,0.0,0.0,0.0
43,45591811.78017783,17087830.626468692,0.0,0.0,5084691.759452383,81669434.72619462,12967.005495419582,4769923.941896912,25825.902389794548,9829581.991352247,2741851.853370766,548347408.2856654,26895.53219319501,91.89689241229021,41187724.14772126,99727.71763586726,38498912.48637659,108549.27571011135,517776822.11854815,0.0,0.0,0.0,798551.0605825247,44438057.05747054,665234.8648085855,0.0,0.0,0.0
44,2218524.9379572575,202826.69270562235,0.0,0.0,2957519.8444030015,63494524.648209006,594.1621939912472,0.0,0.0,4455332.897786462,499893.8082192339,14162430.46007125,1220.4351682512297,0.0,32684493.49151947,74.27412257118057,36207.550460604165,105208.4759543807,30737341.645660263,0.0,0.0,0.0,0.0,38650121.8670258,542636.7401762869,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,15444742.02544543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,3722475.0044905227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,17030784.027032316,0.0,5817.9493041693195,25068.79754178646,0.0,0.0,3177.358919595052,0.0,0.0,2319.524439165365,0.0,0.0,181406.94298929983,0.0,0.0,0.0,0.0,46899.873963096354,0.0,0.0,3008.247387911868,0.0
48,0.0,188667.42780753158,0.0,0.0,21455755.295591705,316391521.0574483,0.0,0.0,0.0,15869.257930277347,0.0,5079714.43893195,0.0,0.0,10725741.279535657,0.0,7510165.199707308,1722527011.102197,2335946.0877053062,0.0,0.0,0.0,0.0,60287941.08861638,204232.7790261092,0.0,0.0,0.0
49,1092036.6863698347,10370017.526044456,0.0,0.0,49403.19375413237,50299013.77452104,595.4377841790003,0.0,0.0,48513.929970576784,245271.22591026942,525237665.94830215,0.0,0.0,1988263.633605565,0.0,72322980.40571722,6317250.586226497,7138524.03062129,0.0,0.0,0.0,0.0,39920617.434512444,47485.504826151046,0.0,0.0,0.0
50,1310157.0955240699,4362977.0263030585,0.0,0.0,71896.57024899505,10470791.23969243,166.50507221504873,2662.4209416961808,0.0,2219.1337753147186,187580.52445769243,14521476.26591719,0.0,0.0,5134365.789399335,0.0,31602579.74240713,19670.76130455739,8072947.057071089,0.0,0.0,0.0,0.0,5245456.457491017,28036.450127919947,0.0,0.0,0.0
51,24665566.89572028,55308129.904090375,0.0,0.0,2385865.7330626,241378909.0246422,897.5819515343003,224557.77739235383,0.0,11079.542080984857,528777.9036957226,4216440865.3857756,0.0,0.0,17657020.077565327,0.0,76746436.91412725,209731964.90303338,233179349.01383224,0.0,0.0,0.0,0.0,371995936.6657641,23199.40679347931,0.0,0.0,0.0
52,44636767.04506065,52798424.95311876,0.0,0.0,1286891.3087412394,270294750.58695036,1375.9025612912446,30282.774957131325,0.0,37510.54653550998,173802.29399883415,1670678631.2830424,1360.7925349333407,0.0,85677723.95676146,0.0,7470843.164655701,499837025.1993776,257631070.67482463,0.0,0.0,0.0,0.0,142769604.61645982,147245.36985807528,0.0,4328.174983239143,0.0
53,0.0,0.0,0.0,0.0,458.1179148400126,0.0,181948.6354145518,0.0,0.0,0.0,170902.45568328016,0.0,0.0,0.0,27549.85660516758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,24632182.103084408,30263689.76691486,0.0,0.0,4005891.6290902765,427496926.1445699,0.0,343649.09189612634,0.0,20112.119592653213,282075.67284912016,3110089019.7965155,0.0,0.0,122887499.13389541,0.0,3923190.8873877055,554798015.3922276,254082132.534883,0.0,0.0,0.0,0.0,304402910.33498716,63862.11896711121,0.0,0.0,0.0
55,37635718.48065355,2666732.4781662934,0.0,0.0,23270278.11423323,223126401.62099713,217553.72133480667,0.0,451149.3843801487,34318801.63754777,1712253.4520555895,116439058.5991858,15518.75111391771,183.83739251929015,127655923.51231314,0.0,80076.85459401205,9384.901279340278,183535913.1276285,0.0,0.0,0.0,618474.7801688439,210554545.59327918,766038.6510939203,0.0,0.0,0.0
56,29396965.995639756,23264184.819464788,0.0,0.0,659383.1964907962,154693084.34245023,56.55374635963422,0.0,0.0,14435.712383235004,280417.5647652016,1007828373.8347499,302.1057810222078,0.0,29447309.653918333,0.0,2544802.633339411,4130247.9530511103,249410312.19498205,0.0,0.0,0.0,0.0,110340765.67007078,44357.8792998174,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,183.21178353714555,16303.737704279925,0.0,1114431.8440794817,1832.749918837915,1319.5843045582562,0.0,0.0,0.0,0.0,275.08454434407554,0.0,658735.9883453922,22765467.252650503,0.0,0.0,0.0,0.0,0.0,12778.027748270146,0.0,0.0,0.0,0.0
58,1914.0193691993638,15946094.362190776,16036.395493459879,4553301.993873918,2057179.8907631182,64570591.33392939,753.6675665067032,2166177.360005213,15598.51044789728,8708494.837062208,0.0,0.0,0.0,5858.342238202041,6736915.588809849,0.0,4576997.891977414,564206080.0215442,263696.0888227848,0.0,0.0,0.0,0.0,47141607.14090339,915357.9753585951,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,1165.5962771931668,58567.15802804321,0.0,4585.274719407407,358.2409725692516,1866.8232225327934,0.0,0.0,0.0,10860.75613196446,9873.757560988137,0.0,1554655.3636218058,1988353.7519119664,0.0,0.0,0.0,0.0,0.0,119363.36528688272,2297.871320444445,0.0,0.0,0.0
60,0.0,0.0,0.0,1868704.2446042704,0.0,36640.68729566592,0.0,0.0,0.0,96411.72272344213,0.0,0.0,0.0,0.0,7348.854087400053,0.0,107686.94424742777,2769024.1865688786,14404.763743139396,0.0,0.0,0.0,0.0,81941.37086566382,4566.716620731988,0.0,0.0,0.0
61,0.0,45790.11662322876,0.0,0.0,5092.699503474634,620831.1724422537,0.0,370730.6144700479,71.48199615099344,297854.8643894268,0.0,0.0,0.0,178.50015012261287,17768.191582986954,0.0,822985.5586855834,60363930.55652491,0.0,0.0,0.0,0.0,0.0,1149650.0158194466,18592.011744856267,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,35188.90501928833,0.0,132788.543751603,0.0,30688.797227478248,0.0,0.0,0.0,185.8974175245949,1115.053704263238,0.0,37927.1641280518,9796273.03743928,0.0,0.0,0.0,0.0,0.0,96236.87798997012,0.0,0.0,0.0,0.0
63,0.0,17898321.478408724,30126.644785938275,0.0,70808.32446105758,7677598.397834498,0.0,418224.6474279202,1158.011254323206,1244853.3971024663,0.0,0.0,0.0,270.68395029429496,907387.5023760481,0.0,1622314.1835756022,149979638.56040776,4794.889255326895,0.0,0.0,0.0,0.0,6951098.324412082,47580.87869124786,0.0,0.0,0.0
64,0.0,0.0,0.0,669040.1170984699,363.51318738703225,237741.2640378101,0.0,0.0,0.0,23837.173444338547,0.0,0.0,0.0,0.0,22792.732604990477,0.0,36865.0574052989,4019265.999359934,0.0,0.0,0.0,0.0,0.0,151179.48066999583,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,1144646.9648343143,1730.1893616676311,16818.061111816227,0.0,0.0,1967.0981238410493,0.0,0.0,0.0,0.0,0.0,1911.8230259833142,0.0,20652.079183291236,680902.1385114205,0.0,0.0,0.0,0.0,0.0,62200.18805017879,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,1148.106649952257,49192.755716621476,0.0,450218.7210338651,141.41200364911265,72683.26754509799,0.0,0.0,0.0,2562.698614883657,2915.8231239291576,0.0,190517.02776783923,4264714.41216435,0.0,0.0,0.0,0.0,0.0,241158.66010099175,18756.37897454291,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,67667.75119409463,3499110.793817299,0.0,1240848.643944052,672.985041479649,111261.09956076591,0.0,0.0,0.0,1588.9464071498242,393277.838045276,0.0,411236.73003444495,135801261.17419738,144290.7236727485,0.0,0.0,0.0,0.0,8583900.101897141,7210.495386751881,0.0,0.0,0.0
68,0.0,3376307.3417861816,42756.3728455855,23797229.48834855,12312.623852891591,572670.127232663,760.2371728248216,46657.674524754366,9230.869876059654,1695803.0324319657,0.0,0.0,0.0,15491.07701970486,64555.59251399356,0.0,18312341.83501176,75682554.32621437,148631.16576520476,0.0,0.0,0.0,0.0,1548206.5164953922,3137470.704040385,0.0,0.0,0.0
69,0.0,0.0,0.0,32058.753205136687,3045.4281893468483,111611.67869820526,0.0,121785.32104418475,369.09594614525463,0.0,0.0,0.0,0.0,0.0,9687.979411141674,0.0,84582.01875703341,16963373.358288784,0.0,0.0,0.0,0.0,0.0,434968.3447493536,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,940116.7114545204,0.0,2273.492346494141,0.0,2274.083657526042,72.15668475896992,9946.153147496238,0.0,0.0,0.0,90.07813622010032,0.0,0.0,231013.15647283083,504572.4877022261,0.0,0.0,0.0,0.0,0.0,5684.008865424046,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,36831.9528069084,1401601.5285892019,0.0,0.0,148.09504750880114,3110.450221920091,0.0,0.0,0.0,1202.7260273941456,128535.63305298124,0.0,0.0,1056234.2776243628,0.0,0.0,0.0,0.0,0.0,404557.0911972188,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34543.07225318731,0.0,0.0,0.0,361.3161590764854,271.0631323845004,0.0,6828.876166841579,143848.247097972,0.0,0.0,0.0,0.0,0.0,2276.8949384422745,12518.95378185308,0.0,0.0,0.0
74,0.0,2312840.1446166122,0.0,7855.759499319443,431919.5877718835,26960063.256161373,36.16079275496721,3842078.8228312177,49481.34164462827,21516130.23848621,0.0,0.0,0.0,7026.681152061874,1865685.8785532112,0.0,2225031.360630214,77975505.49824934,27985.271245386048,0.0,0.0,0.0,0.0,18874892.131631967,675492.7904492236,0.0,0.0,0.0
75,0.0,90638.92704895561,0.0,1887759.0596498323,50941.25879512298,6465962.546237809,90.20355891100021,205514.48831335525,216.86948182986112,738692.1708937862,0.0,0.0,0.0,180.42735569227432,611083.2461228727,0.0,1568890.466999443,184299887.6575845,0.0,0.0,0.0,0.0,0.0,3504201.0847110148,219446.36885597892,0.0,0.0,0.0
76,0.0,0.0,0.0,2817756.6223130375,543.5056726367188,129917.87581192168,0.0,4550.16763418316,0.0,15435.147211875003,0.0,0.0,0.0,0.0,41575.603401338376,0.0,140134.0624989233,1839486.4477510923,0.0,0.0,0.0,0.0,0.0,61159.539341890435,4565.7351233852,0.0,0.0,0.0
77,0.0,9352.701357588325,0.0,0.0,1206.226700539581,23384.382448586373,0.0,0.0,3340.4457906144394,20562.23465900092,0.0,0.0,0.0,0.0,8165.465006059088,0.0,2338.688383471137,0.0,1144700.7462480376,0.0,0.0,0.0,0.0,36246.606055476135,0.0,0.0,0.0,0.0
78,0.0,62241249.0806248,28473.708171391107,0.0,529043.7939607361,34097585.83643502,5997.274309820699,590117.9178035744,2219.3428400837797,451398.58716327033,63669.62693098572,0.0,0.0,470.1270780604987,3911783.024270986,0.0,19941579.307574105,1267767317.943416,3125086.2056982787,0.0,0.0,0.0,0.0,158863554.27387586,1925254.6155941673,0.0,0.0,0.0
79,0.0,292372151.5280264,0.0,0.0,138916.4445038672,16795779.910113145,2604.6111897224155,13985.632183192274,0.0,39806.12116948953,0.0,0.0,0.0,0.0,2851354.2020551614,0.0,8826934.54698666,78408376.10340199,1872136.7153702364,0.0,0.0,0.0,0.0,7333367.929450463,103854.78308442896,0.0,0.0,0.0
80,0.0,344248719.6344437,46248.18738567467,0.0,655851.836969991,49580900.64313747,5328.137437821965,1233634.3824280421,1074.5597655863955,5630488.6110809725,0.0,0.0,0.0,1208.058775352889,4399601.072300135,0.0,23673507.787231673,1947993540.6700866,2121546.2821123484,0.0,0.0,0.0,0.0,514758163.1647179,15596694.49672655,0.0,0.0,0.0
81,0.0,4973883.1113494625,14982.361382341049,0.0,67131.39215771809,10270656.96335694,58676.38594785271,342272.228750068,6759.330609740934,64338.10550946373,0.0,0.0,0.0,7295.885788666691,1396556.8890969676,0.0,19272455.331021078,763809153.1423898,42885.01416833912,0.0,0.0,0.0,0.0,14244541.931417538,474307.55827746453,0.0,0.0,0.0
82,0.0,229926422.26348713,18820.89038705101,0.0,551293.4210001134,31416154.753268026,515.4812863978107,4993187.872405069,1071.135106077715,7244555.37258984,0.0,0.0,0.0,3129.4775656811225,4393043.573733206,0.0,13334566.885297438,2044093336.3552597,1879262.5227020644,0.0,0.0,0.0,0.0,272628214.30136096,13888136.532275315,0.0,0.0,0.0
